,id,gender,masterCategory,subCategory,articleType,baseColour,season,year,usage,productDisplayName,filepath
2848,37257,Men,Footwear,Shoes,Casual Shoes,Burgundy,Summer,2012.0,Casual,United Colors of Benetton Men Burgundy Shoes,37257.jpg
2849,33069,Men,Apparel,Topwear,Tshirts,Blue,Summer,2012.0,Casual,U.S.Polo Assn. Men Blue Polo T-shirt,33069.jpg
2850,7593,Men,Footwear,Shoes,Sports Shoes,White,Summer,2011.0,Sports,Nike Men Zoom Vapor 8 White Red Shoe,7593.jpg
2851,10308,Men,Footwear,Shoes,Casual Shoes,Brown,Fall,2012.0,Casual,Clarks Men Brown Leather Boat Shoes,10308.jpg
2852,29411,Men,Accessories,Watches,Watches,White,Winter,2016.0,Casual,Giordano Men White Dial Watch,29411.jpg
2853,9437,Unisex,Accessories,Bags,Backpacks,Black,Fall,2012.0,Casual,Nike Unisex Brasilia 5 Me Black Backpacks,9437.jpg
2854,7843,Women,Footwear,Shoes,Sports Shoes,White,Fall,2011.0,Sports,Puma Women's Axis XT White Blue Shoe,7843.jpg
2855,51003,Women,Apparel,Innerwear,Bra,Burgundy,Summer,2017.0,Casual,Enamor Full Figure Burgundy Coloured Bra FB 09,51003.jpg
2856,35458,Boys,Apparel,Topwear,Tshirts,Pink,Summer,2012.0,Casual,Doodle Boys Printed Pink T-shirt,35458.jpg
2857,23311,Women,Apparel,Topwear,Kurtas,Red,Fall,2011.0,Ethnic,W Women Red Kurta,23311.jpg
2858,37408,Women,Accessories,Bags,Handbags,Pink,Summer,2012.0,Casual,Murcia Women Pink Handbag,37408.jpg
2859,8896,Men,Apparel,Topwear,Shirts,Purple,Fall,2011.0,Casual,Indigo Nation Men Bling Purple Shirt,8896.jpg
2860,20427,Women,Accessories,Wallets,Wallets,Brown,Winter,2015.0,Casual,Baggit Women Era Taj  Brown Wallet,20427.jpg
2861,2054,Men,Apparel,Topwear,Tshirts,Maroon,Winter,2010.0,Casual,Lee Men's Stone T-shirt,2054.jpg
2862,19891,Men,Accessories,Belts,Belts,Black,Summer,2011.0,Casual,Lee Men Canvas Black Belt,19891.jpg
2863,8132,Women,Accessories,Watches,Watches,White,Winter,2016.0,Casual,Fastrack Women Core Analog White Steel Watch,8132.jpg
2864,30065,Men,Accessories,Watches,Watches,Charcoal,Winter,2016.0,Casual,Ed Hardy Men Grey Dial Watch,30065.jpg
2865,18522,Men,Apparel,Topwear,Jackets,Black,Summer,2015.0,Casual,C Vox Men Solid 1349 Black Jacket,18522.jpg
2866,41591,Men,Apparel,Topwear,Shirts,Blue,Summer,2012.0,Casual,Basics Men Blue Striped Shirt,41591.jpg
2867,20766,Women,Footwear,Shoes,Heels,Black,Winter,2012.0,Casual,Carlton London Women Classy Black Heels,20766.jpg
2868,42713,Women,Footwear,Shoes,Flats,Black,Winter,2014.0,Casual,Rocia Women Black Sandals,42713.jpg
2869,11502,Women,Footwear,Shoes,Heels,Silver,Winter,2015.0,Casual,Catwalk Women Lifestyle Silver Flats,11502.jpg
2870,46657,Women,Personal Care,Fragrance,Deodorant,Yellow,Spring,2017.0,Casual,Rasasi Women Pearl Deo,46657.jpg
2871,39786,Men,Apparel,Topwear,Shirts,Blue,Summer,2012.0,Formal,Peter England Men Blue Formal Shirt,39786.jpg
2872,2624,Women,Footwear,Shoes,Heels,Black,Winter,2012.0,Casual,Carlton London Women Black Solid Sandals,2624.jpg
2873,19790,Men,Apparel,Topwear,Tshirts,Blue,Winter,2016.0,Casual,U.S. Polo Assn. Men Solid Blue Tshirt,19790.jpg
2874,41609,Men,Apparel,Topwear,Shirts,Red,Summer,2012.0,Casual,Basics Men Red & Black Checked Slim Fit Shirt,41609.jpg
2875,36756,Women,Accessories,Watches,Watches,White,Winter,2016.0,Casual,Maxima Women White Dial Watch,36756.jpg
2876,48862,Women,Accessories,Jewellery,Pendant,Silver,Fall,2012.0,Casual,Lucera Women Silver Pendant,48862.jpg
2877,12664,Men,Apparel,Topwear,Shirts,Grey,Fall,2011.0,Casual,Probase Men Stripes Grey Shirts,12664.jpg
2878,37057,Women,Accessories,Belts,Belts,Brown,Summer,2012.0,Casual,Lino Perros Women Brown Belt,37057.jpg
2879,53368,Unisex,Accessories,Bags,Backpacks,Black,Summer,2012.0,Casual,Puma Unisex Black Backpack,53368.jpg
2880,57133,Women,Apparel,Topwear,Tops,Multi,Summer,2012.0,Casual,Elle Women Multi Coloured Top,57133.jpg
2881,22239,Men,Footwear,Shoes,Casual Shoes,Navy Blue,Summer,2011.0,Casual,ID Men Navy Blue Casual Shoes,22239.jpg
2882,4945,Men,Apparel,Topwear,Tshirts,White,Summer,2011.0,Casual,Gini and Jony Boy's Kaniel White Yellow Kidswear,4945.jpg
2883,36448,Men,Footwear,Shoes,Casual Shoes,White,Spring,2013.0,Casual,Spinn Men Recurve White & Gold Shoes,36448.jpg
2884,50819,Men,Accessories,Wallets,Wallets,Brown,Summer,2012.0,Casual,New Hide Men Brown Wallet,50819.jpg
2885,24627,Unisex,Footwear,Shoes,Casual Shoes,Black,Summer,2013.0,Casual,Converse Unisex Black Shoes,24627.jpg
2886,46498,Men,Accessories,Watches,Watches,Black,Winter,2016.0,Casual,Timex Men Black Dial Chronograph Watch,46498.jpg
2887,52420,Women,Apparel,Loungewear and Nightwear,Nightdress,Cream,Winter,2015.0,Casual,Red Rose Women Cream & Blue Nightdress,52420.jpg
2888,5893,Women,Apparel,Topwear,Tshirts,Purple,Summer,2011.0,Casual,Puma Women's Heather Purple T-shirt,5893.jpg
2889,47868,Women,Accessories,Bags,Handbags,Mauve,Summer,2012.0,Casual,Murcia Women Mauve Handbag,47868.jpg
2890,9687,Men,Apparel,Topwear,Tshirts,White,Fall,2011.0,Casual,ADIDAS Men Ess 3s White T-Shirt,9687.jpg
2891,16615,Men,Apparel,Bottomwear,Trousers,Charcoal,Fall,2011.0,Formal,Genesis Men Solid Charcoal Trouser,16615.jpg
2892,3507,Men,Apparel,Bottomwear,Shorts,Black,Fall,2010.0,Sports,ADIDAS Men's Cont Black Short,3507.jpg
2893,9346,Men,Apparel,Bottomwear,Shorts,Navy Blue,Fall,2011.0,Casual,Puma Men Checks Navy Blue Shorts,9346.jpg
2894,13334,Men,Apparel,Topwear,Shirts,Blue,Fall,2011.0,Casual,Gini and Jony Kids Boys Check Blue Shirts,13334.jpg
2895,24173,Women,Apparel,Topwear,Kurtis,Green,Fall,2011.0,Ethnic,Aurelia Women Printed Green Kurti,24173.jpg
2896,49067,Women,Accessories,Bags,Handbags,Olive,Summer,2012.0,Casual,Lino Perros Women Olive Handbag,49067.jpg
2897,15317,Men,Apparel,Topwear,Sweatshirts,Navy Blue,Fall,2011.0,Casual,Nike Men Solid Navy Blue Sweatshirts,15317.jpg
2898,51360,Women,Apparel,Bottomwear,Jeans,Blue,Summer,2012.0,Casual,Spykar Women Blue Jeans,51360.jpg
2899,14386,Women,Footwear,Shoes,Heels,Brown,Winter,2015.0,Casual,Catwalk Women Casual Brown Flats,14386.jpg
2900,37280,Women,Apparel,Topwear,Tshirts,Blue,Summer,2012.0,Casual,Tantra Women Blue Facebook T-shirt,37280.jpg
2901,23029,Men,Apparel,Topwear,Shirts,Blue,Fall,2011.0,Formal,Arrow Men Blue Striped Shirt,23029.jpg
2902,16926,Men,Apparel,Topwear,Tshirts,Blue,Fall,2011.0,Casual,Spykar Men Stripes Blue Tshirt,16926.jpg
2903,15470,Men,Apparel,Topwear,Tshirts,Red,Fall,2011.0,Casual,Puma Men Ferrari Logo Red Tshirts,15470.jpg
2904,40656,Women,Apparel,Topwear,Kurtas,Magenta,Summer,2012.0,Ethnic,Span Women Magenta Kurta,40656.jpg
2905,49250,Men,Accessories,Socks,Socks,Brown,Summer,2016.0,Casual,Arrow Men Pack of 3 Health Socks,49250.jpg
2906,40294,Unisex,Footwear,Flip Flops,Flip Flops,Yellow,Fall,2012.0,Casual,Warner Bros Kids Unisex Yellow Flip Flops,40294.jpg
2907,18555,Women,Footwear,Shoes,Heels,Brown,Winter,2015.0,Casual,Catwalk Women Casual Brown Flats,18555.jpg
2908,8360,Girls,Apparel,Topwear,Tshirts,Yellow,Fall,2011.0,Casual,Doodle Girl's Tonight Night Rock Yellow Pink Kidswear,8360.jpg
2909,33624,Women,Accessories,Wallets,Wallets,Brown,Summer,2012.0,Casual,Lino Perros Women Brown Wallet,33624.jpg
2910,6447,Women,Footwear,Flip Flops,Flip Flops,Black,Summer,2011.0,Casual,Lotto Women's Cross Color Black Pink Flip Flop,6447.jpg
2911,41795,Women,Apparel,Topwear,Tops,White,Summer,2012.0,Casual,Remanika Women Red Printed Top,41795.jpg
2912,19598,Women,Apparel,Topwear,Tops,Purple,Fall,2011.0,Casual,United Colors of Benetton Women Solid Purple Top,19598.jpg
2913,50465,Men,Apparel,Innerwear,Briefs,Navy Blue,Summer,2016.0,Casual,Chromozome Men Navy Blue & Grey Briefs,50465.jpg
2914,54523,Men,Footwear,Shoes,Sports Shoes,White,Fall,2012.0,Sports,F Sports Men White Voyager Sports Shoes,54523.jpg
2915,13345,Women,Apparel,Bottomwear,Capris,White,Fall,2011.0,Casual,Gini and Jony Kids Girls Solid White Capris,13345.jpg
2916,17837,Women,Footwear,Flip Flops,Flip Flops,Black,Fall,2011.0,Casual,Nike Women Solarsoft Thong Black Slipper,17837.jpg
2917,13745,Men,Apparel,Topwear,Shirts,Blue,Fall,2011.0,Formal,Belmonte Men Solid Blue Shirts,13745.jpg
2918,26927,Women,Apparel,Dress,Dresses,Black,Summer,2012.0,Casual,Jealous 21 Women Black Dress,26927.jpg
2919,40988,Boys,Apparel,Topwear,Tshirts,Blue,Summer,2012.0,Casual,Gini and Jony Boys Core Blue T-shirt,40988.jpg
2920,51420,Men,Apparel,Topwear,Shirts,Blue,Summer,2012.0,Casual,Myntra Men Blue Shirt,51420.jpg
2921,44282,Unisex,Accessories,Bags,Backpacks,Grey,Summer,2012.0,Casual,Skybags Unisex Grey Backpack,44282.jpg
2922,56666,Men,Footwear,Shoes,Casual Shoes,Grey,Summer,2012.0,Casual,United Colors Of Benetton Men Grey Shoes,56666.jpg
2923,29165,Women,Apparel,Topwear,Tops,Black,Summer,2012.0,Casual,United Colors of Benetton Women Printed Black & White Top,29165.jpg
2924,7908,Men,Apparel,Topwear,Tshirts,Cream,Fall,2012.0,Casual,Proline Men Cream & Purple Striped Polo T-shirt,7908.jpg
2925,48386,Men,Apparel,Bottomwear,Jeans,Black,Summer,2012.0,Casual,French Connection Men Black Jeans,48386.jpg
2926,40118,Men,Apparel,Topwear,Tshirts,Black,Summer,2012.0,Casual,ADIDAS Men Red T-shirt,40118.jpg
2927,23593,Men,Personal Care,Fragrance,Deodorant,Brown,Spring,2017.0,Casual,Nike Fragrances Men Pack Of 3 Deos,23593.jpg
2928,39640,Men,Footwear,Shoes,Casual Shoes,Black,Summer,2012.0,Casual,Lotto Men Black Shoes,39640.jpg
2929,36498,Women,Apparel,Topwear,Kurtas,Green,Summer,2012.0,Ethnic,Folklore Women Green Kurta,36498.jpg
2930,10350,Women,Apparel,Topwear,Tshirts,Purple,Fall,2011.0,Casual,United Colors of Benetton Women Applique Work Purple T-shirt,10350.jpg
2931,33602,Women,Accessories,Wallets,Wallets,Black,Summer,2012.0,Casual,Lino Perros Women Black Wallet,33602.jpg
2932,37421,Women,Accessories,Bags,Handbags,Black,Summer,2012.0,Casual,Murcia Women Office Black Handbag,37421.jpg
2933,31144,Boys,Apparel,Topwear,Tshirts,Pink,Summer,2012.0,Casual,Gini and Jony Boys Printed Pink T-shirt,31144.jpg
2934,15955,Men,Accessories,Ties,Ties,Purple,Fall,2011.0,Formal,Turtle Men Solid Purple Ties,15955.jpg
2935,22775,Women,Apparel,Topwear,Kurtas,White,Summer,2011.0,Ethnic,BIBA Women Printed White Kurta,22775.jpg
2936,8670,Unisex,Accessories,Eyewear,Sunglasses,Green,Winter,2016.0,Casual,Fastrack Unisex Sport Sunglasses,8670.jpg
2937,59918,Women,Apparel,Topwear,Kurtas,Multi,Summer,2012.0,Ethnic,Diva Women Multi Coloured Kurta,59918.jpg
2938,57302,Women,Footwear,Shoes,Heels,Black,Winter,2012.0,Casual,Rocia Women Black Wedges,57302.jpg
2939,27832,Men,Accessories,Belts,Belts,Brown,Summer,2013.0,Formal,Bulchee Men Brown And Black Reversible Belt,27832.jpg
2940,53530,Women,Apparel,Innerwear,Briefs,Black,Winter,2015.0,Casual,Amante Women Black Bikini Briefs PCLR02,53530.jpg
2941,20623,Women,Accessories,Bags,Handbags,White,Winter,2015.0,Casual,Baggit Women Voodoo Gipsy White Sling Bag,20623.jpg
2942,25877,Unisex,Accessories,Bags,Backpacks,Purple,Winter,2015.0,Casual,American Tourister Unisex Casual Purple Backpack,25877.jpg
2943,52950,Women,Apparel,Saree,Sarees,Purple,Fall,2012.0,Ethnic,FNF Purple Sari,52950.jpg
2944,15617,Women,Apparel,Topwear,Tshirts,Lavender,Fall,2011.0,Casual,Nike Women Trainng Lavender T-shirt,15617.jpg
2945,35676,Men,Footwear,Shoes,Casual Shoes,Navy Blue,Summer,2012.0,Casual,U.S. Polo Assn. Men Navy Blue Shoes,35676.jpg
2946,24755,Men,Apparel,Bottomwear,Jeans,Blue,Summer,2011.0,Casual,Spykar Men Blue Jeans,24755.jpg
2947,8686,Women,Accessories,Eyewear,Sunglasses,Pink,Winter,2016.0,Casual,Fastrack Women Basics Gradient Sunglasses P185PR2F,8686.jpg
2948,18805,Men,Accessories,Belts,Belts,Red,Summer,2011.0,Casual,Peter England Men Casual Red Belt,18805.jpg
2949,11940,Men,Footwear,Sandal,Sandals,Black,Summer,2011.0,Casual,Ganuchi Men Casual Black Sandals,11940.jpg
2950,11943,Men,Footwear,Sandal,Sandals,Brown,Winter,2012.0,Casual,Ganuchi Men Brown Sandals,11943.jpg
2951,23691,Unisex,Accessories,Wallets,Wallets,Black,Fall,2011.0,Casual,Newhide Black Unisex Travel Pouch Passport Holder,23691.jpg
2952,37990,Unisex,Accessories,Wallets,Wallets,Black,Summer,2012.0,Casual,New Hide Unisex Black Antique Passport Holder,37990.jpg
2953,42529,Women,Apparel,Topwear,Kurtas,Multi,Summer,2012.0,Ethnic,Mother Earth Women Multi Coloured Kurta,42529.jpg
2954,57056,Women,Apparel,Dress,Dresses,Cream,Summer,2012.0,Casual,Elle Women White Shift Dress,57056.jpg
2955,30723,Boys,Apparel,Topwear,Kurtas,Blue,Summer,2012.0,Ethnic,Fabindia Boys Printed Blue Kurta,30723.jpg
2956,20067,Women,Accessories,Belts,Belts,Green,Summer,2011.0,Casual,United Colors of Benetton Women Solid Green Belt,20067.jpg
2957,28440,Women,Accessories,Watches,Watches,White,Winter,2016.0,Casual,DKNY Women White Dial Watch NY3650,28440.jpg
2958,3520,Men,Apparel,Topwear,Tshirts,Black,Summer,2011.0,Casual,Myntra Men's Reaching The Moon Black T-shirt,3520.jpg
2959,37520,Boys,Apparel,Bottomwear,Shorts,Yellow,Summer,2012.0,Casual,Madagascar3 Infant Boys Lemon Yellow Shorts,37520.jpg
2960,6089,Women,Apparel,Topwear,Tshirts,Pink,Summer,2011.0,Casual,UCB Women's Photographic Print Pink T-shirt,6089.jpg
2961,8356,Boys,Apparel,Topwear,Tshirts,Black,Fall,2011.0,Casual,Doodle Boy's End Is Just Begining Black Kidswear,8356.jpg
2962,11371,Men,Apparel,Topwear,Shirts,Black,Fall,2011.0,Casual,United Colors Of Benetton Men Summer Black Shirts,11371.jpg
2963,57536,Men,Accessories,Belts,Belts,Black,Summer,2010.0,Casual,Flying Machine Men Black Belt,57536.jpg
2964,56483,Women,Personal Care,Nails,Nail Polish,Brown,Spring,2017.0,,Streetwear Brassy Brown Nail Polish # 67,56483.jpg
2965,26865,Women,Apparel,Topwear,Tops,Navy Blue,Summer,2012.0,Casual,Jealous 21 Women Navy Blue Top,26865.jpg
2966,3671,Men,Footwear,Shoes,Sports Shoes,Silver,Summer,2011.0,Sports,Fila Men's Speed Up Royal Silver Shoe,3671.jpg
2967,5793,Men,Apparel,Topwear,Tshirts,Green,Summer,2011.0,Casual,ADIDAS Men's Bike Olive Green T-shirt,5793.jpg
2968,50851,Women,Apparel,Saree,Sarees,Maroon,Fall,2012.0,Ethnic,Prafful Maroon Crepe Printed Saree,50851.jpg
2969,27482,Women,Apparel,Innerwear,Bra,Pink,Winter,2015.0,Casual,Jockey Essence Pink Bra 2004,27482.jpg
2970,33901,Men,Accessories,Watches,Watches,White,Summer,2017.0,Casual,Citizen Men White Dial Watch BH1370-51A,33901.jpg
2971,43113,Men,Personal Care,Fragrance,Perfume and Body Mist,Black,Spring,2017.0,,JAGUAR Men Classic Black Eau De Toilette 100 ml,43113.jpg
2972,34146,Men,Apparel,Topwear,Tshirts,White,Summer,2012.0,Casual,Reid & Taylor Men White T-shirt,34146.jpg
2973,22676,Unisex,Accessories,Bags,Backpacks,Blue,Winter,2015.0,Casual,Wildcraft Unisex Blue & Black Solid Backpack,22676.jpg
2974,18421,Women,Footwear,Shoes,Sports Shoes,White,Summer,2012.0,Sports,Skechers Women Shape-Ups White Shoe,18421.jpg
2975,1905,Men,Apparel,Topwear,Tshirts,Blue,Winter,2010.0,Casual,FIFA Mens 1904 Football Federation T-shirt,1905.jpg
2976,48085,Women,Apparel,Dress,Dresses,Purple,Summer,2012.0,Casual,French Connection Women Purple Dress,48085.jpg
2977,56344,Men,Accessories,Watches,Watches,Brown,Winter,2016.0,Casual,Fastrack Men Silver Dial Watch,56344.jpg
2978,33695,Men,Footwear,Shoes,Formal Shoes,Black,Winter,2012.0,Smart Casual,Cobblerz Men Black Leather Semi-Formal Shoes,33695.jpg
2979,36085,Unisex,Accessories,Headwear,Caps,Black,Summer,2012.0,Casual,OTLS Unisex Black Polo Cap,36085.jpg
2980,51537,Women,Accessories,Watches,Watches,Silver,Winter,2016.0,Casual,Fastrack Women Silver-Toned Dial Watch 9827pp06,51537.jpg
2981,37048,Women,Accessories,Belts,Belts,Brown,Summer,2012.0,Casual,Lino Perros Women Brown Belt,37048.jpg
2982,36310,Boys,Apparel,Topwear,Tshirts,Yellow,Summer,2012.0,Casual,Mr.Men Boys Blazing Yellow T-shirt,36310.jpg
2983,53415,Women,Apparel,Topwear,Kurtas,Orange,Fall,2012.0,Ethnic,Alma Women Orange Kurta,53415.jpg
2984,19867,Women,Footwear,Flip Flops,Flip Flops,White,Fall,2011.0,Casual,ADIDAS Women Soft Striped White Flip Flops,19867.jpg
2985,27078,Women,Footwear,Shoes,Heels,Black,Winter,2015.0,Casual,Catwalk Women Black Heels,27078.jpg
2986,23802,Men,Footwear,Shoes,Formal Shoes,Black,Summer,2013.0,Formal,Clarks Men Black Leather Formal Shoes,23802.jpg
2987,14679,Men,Apparel,Topwear,Tshirts,Grey,Fall,2011.0,Casual,Basics Men Grey Striped Polo T-shirt,14679.jpg
2988,48213,Men,Accessories,Eyewear,Sunglasses,Brown,Winter,2016.0,Casual,United Colors of Benetton Men Brown Sunglasses,48213.jpg
2989,54867,Women,Accessories,Jewellery,Necklace and Chains,Blue,Fall,2012.0,Casual,Ivory Tag Women Blue Necklace,54867.jpg
2990,33519,Women,Footwear,Shoes,Heels,Black,Summer,2016.0,Casual,Cobblerz Women Black Wedges,33519.jpg
2991,3980,Men,Apparel,Topwear,Tshirts,Red,Summer,2011.0,Casual,Mr.Men Men's Always On The Move Red T-shirt,3980.jpg
2992,16874,Unisex,Accessories,Eyewear,Sunglasses,Green,Winter,2016.0,Casual,Idee Unisex Funky Eyewear Green Sunglasses,16874.jpg
2993,39466,Women,Apparel,Topwear,Kurtas,Pink,Summer,2012.0,Ethnic,Diva Women Pink Kurta,39466.jpg
2994,24343,Men,Apparel,Topwear,Tshirts,White,Summer,2012.0,Casual,ADIDAS Men White Printed T-shirt,24343.jpg
2995,1831,Men,Footwear,Shoes,Sports Shoes,Black,Fall,2010.0,Sports,Nike Men's Air Impetus Shoe,1831.jpg
2996,57415,Women,Apparel,Innerwear,Briefs,Black,Winter,2015.0,Casual,Amante Women Black Briefs PTSP02,57415.jpg
2997,55037,Women,Personal Care,Lips,Lipstick,Brown,Spring,2017.0,Casual,Lakme Absolute Matte Bitter Chocolate Lipstick 53,55037.jpg
2998,4977,Men,Apparel,Bottomwear,Jeans,Blue,Summer,2011.0,Casual,Gini and Jony Boy's Kang Jeans Infant Kidswear,4977.jpg
2999,50955,Women,Apparel,Bottomwear,Jeans,Blue,Winter,2011.0,Casual,Lee Womens Blue Roxy Fit Jeans,50955.jpg
3000,12209,Men,Apparel,Topwear,Tshirts,White,Fall,2011.0,Casual,Basics Men White T-shirt,12209.jpg
3001,20586,Women,Accessories,Wallets,Wallets,Purple,Winter,2015.0,Casual,Baggit Women Highway Taj Purple Wallet,20586.jpg
3002,26604,Women,Footwear,Shoes,Sports Shoes,White,Summer,2012.0,Sports,Puma Women Bodytrain White Sports Shoes,26604.jpg
3003,11543,Women,Apparel,Topwear,Kurtas,Grey,Summer,2011.0,Ethnic,W Women Solid Grey Kurtas,11543.jpg
3004,33941,Men,Apparel,Topwear,Tshirts,Blue,Summer,2012.0,Casual,ADIDAS Men Blue PoloT-Shirt,33941.jpg
3005,45195,Women,Accessories,Watches,Watches,Black,Winter,2016.0,Casual,CASIO ENTICER Women Black Dial Analogue Watch A649,45195.jpg
3006,3696,Men,Footwear,Shoes,Casual Shoes,Black,Summer,2011.0,Casual,Lotto Men's Rio Velcro Black Shoe,3696.jpg
3007,13031,Women,Footwear,Shoes,Heels,Brown,Winter,2012.0,Casual,Inc 5 Women Casual Brown Heels,13031.jpg
3008,55459,Women,Personal Care,Lips,Lipstick,Pink,Spring,2017.0,Casual,Revlon Raspberry Super Lustrous Lipstick 485,55459.jpg
3009,31407,Men,Apparel,Innerwear,Briefs,White,Summer,2016.0,Casual,Spykar Men White Pandro Brief,31407.jpg
3010,49538,Women,Accessories,Bags,Clutches,Gold,Summer,2012.0,Casual,Rocia Women Gold Clutch,49538.jpg
3011,52404,Women,Apparel,Loungewear and Nightwear,Nightdress,Blue,Winter,2015.0,Casual,Red Rose Women Blue Nightdress,52404.jpg
3012,4214,Girls,Apparel,Topwear,Tshirts,Yellow,Summer,2011.0,Casual,Disney Kids Girl's Yellow Summer Fun Fair Kidswear,4214.jpg
3013,34833,Women,Footwear,Shoes,Flats,Green,Summer,2012.0,Casual,ADIDAS Women Sweep Green Sandals,34833.jpg
3014,26320,Men,Apparel,Bottomwear,Track Pants,Navy Blue,Summer,2012.0,Sports,Proline Men  Navy Blue Track Pants,26320.jpg
3015,7413,Women,Apparel,Topwear,Kurtas,Pink,Summer,2011.0,Ethnic,W Women Short Sleeve Pink Kurta,7413.jpg
3016,17090,Women,Accessories,Wallets,Wallets,White,Winter,2015.0,Casual,Lino Perros Women Blue Zip White Wallet,17090.jpg
3017,35940,Women,Apparel,Bottomwear,Capris,Black,Summer,2012.0,Casual,Flying Machine Women Viscose Black Capris,35940.jpg
3018,34350,Men,Apparel,Topwear,Tshirts,Purple,Summer,2012.0,Casual,Myntra Men Purple T-shirt,34350.jpg
3019,33768,Men,Footwear,Shoes,Casual Shoes,Tan,Summer,2012.0,Casual,ADIDAS Neo Men Utility Deck Tan Shoes,33768.jpg
3020,8399,Men,Apparel,Topwear,Tshirts,Black,Fall,2011.0,Sports,ADIDAS Men Adna Ss Tee Black T-Shirts,8399.jpg
3021,4778,Women,Apparel,Topwear,Tshirts,White,Summer,2011.0,Sports,ADIDAS Women's Flora White T-shirt,4778.jpg
3022,35817,Women,Footwear,Shoes,Casual Shoes,Black,Summer,2012.0,Casual,Enroute Women Black Shoes,35817.jpg
3023,46686,Women,Personal Care,Fragrance,Perfume and Body Mist,White,Spring,2017.0,Casual,Rasasi Women Feeling Perfume,46686.jpg
3024,15720,Men,Footwear,Shoes,Sports Shoes,Black,Fall,2011.0,Sports,Nike Men The Overplay VI Black Sports Shoes,15720.jpg
3025,56394,Women,Personal Care,Fragrance,Perfume and Body Mist,Pink,Spring,2017.0,Casual,Estee Lauder Women Beautiful Love 75 ml Perfume,56394.jpg
3026,14319,Men,Apparel,Bottomwear,Shorts,White,Fall,2012.0,Sports,ADIDAS Men Solid White Shorts,14319.jpg
3027,56862,Women,Footwear,Shoes,Heels,Brown,Winter,2012.0,Casual,HM Women Brown Flats,56862.jpg
3028,19031,Women,Footwear,Shoes,Flats,Beige,Winter,2015.0,Casual,Catwalk Women Beige Shoes,19031.jpg
3029,15271,Women,Footwear,Shoes,Casual Shoes,Silver,Fall,2011.0,Casual,ADIDAS Originals Women Top Ten HI Sleek Silver Casual Shoes,15271.jpg
3030,7479,Men,Apparel,Topwear,Tshirts,Black,Summer,2011.0,Casual,Proline Men Black V-Neck T-shirt,7479.jpg
3031,27094,Women,Apparel,Topwear,Kurtas,Red,Summer,2012.0,Ethnic,Aneri Women Gazal Red Kurta,27094.jpg
3032,24154,Women,Apparel,Topwear,Kurtas,Orange,Summer,2011.0,Ethnic,Aurelia Women Orange Kurta,24154.jpg
3033,5939,Women,Footwear,Shoes,Casual Shoes,White,Summer,2011.0,Casual,ADIDAS Women's Agashae White Shoe,5939.jpg
3034,8589,Men,Apparel,Topwear,Shirts,Blue,Fall,2011.0,Casual,Scullers Men Scul Blue Shirts,8589.jpg
3035,50821,Men,Accessories,Wallets,Wallets,Brown,Summer,2012.0,Casual,New Hide Men Brown Wallet,50821.jpg
3036,23850,Men,Footwear,Flip Flops,Flip Flops,Brown,Fall,2011.0,Casual,ADIDAS Men Black Ekwan Flip Flops,23850.jpg
3037,50520,Men,Apparel,Innerwear,Innerwear Vests,Grey Melange,Summer,2016.0,Casual,Chromozome Men Grey Melange Innerwear Vest,50520.jpg
3038,25961,Women,Apparel,Topwear,Tunics,Black,Summer,2012.0,Casual,Femella Women Black Tunic,25961.jpg
3039,58100,Women,Accessories,Jewellery,Pendant,Silver,Winter,2012.0,Casual,Rreverie Women Multi Coloured Pendant with Chain,58100.jpg
3040,48910,Women,Accessories,Jewellery,Pendant,Silver,Summer,2013.0,Casual,Lucera Women Silver Pendant with Chain,48910.jpg
3041,57361,Women,Apparel,Innerwear,Bra,Pink,Winter,2015.0,Casual,Amante Pink Printed Full-Coverage Bra BGTC01,57361.jpg
3042,41872,Men,Footwear,Sandal,Sandals,Black,Summer,2016.0,Casual,Estd. 1977 Men Black Sandals,41872.jpg
3043,42688,Women,Footwear,Shoes,Flats,Black,Winter,2012.0,Casual,Rocia Women Black Sandals,42688.jpg
3044,1859,Men,Apparel,Topwear,Tshirts,Red,Summer,2011.0,Casual,Inkfruit Men Eye Opener T-shirt,1859.jpg
3045,18117,Men,Apparel,Innerwear,Innerwear Vests,Black,Summer,2016.0,Casual,Crusoe Men Easy Tee Black Innerwear Vest,18117.jpg
3046,5981,Men,Apparel,Topwear,Shirts,Black,Summer,2011.0,Casual,Locomotive Men Black White Stripe Shirt,5981.jpg
3047,13407,Men,Apparel,Topwear,Shirts,Green,Summer,2011.0,Casual,United Colors of Benetton Men Solid Green Shirts,13407.jpg
3048,15819,Men,Apparel,Innerwear,Innerwear Vests,Black,Summer,2016.0,Casual,Facit Men Black Innerwear Vest,15819.jpg
3049,12267,Men,Apparel,Topwear,Shirts,Blue,Winter,2011.0,Formal,Genesis Blue Formal Shirt,12267.jpg
3050,58616,Women,Accessories,Jewellery,Earrings,Silver,Winter,2016.0,Casual,ToniQ Women Silver Earrings,58616.jpg
3051,19804,Men,Apparel,Topwear,Tshirts,Blue,Fall,2011.0,Casual,U.S. Polo Assn. Men Solid Blue Tshirt,19804.jpg
3052,34374,Men,Apparel,Topwear,Tshirts,Orange,Summer,2012.0,Casual,Myntra Men Orange Burps T-shirt,34374.jpg
